compra,venda,data
2.074,2.0745,19-11-2012
2.0827,2.0835,20-11-2012
2.0918,2.0924,21-11-2012
2.0907,2.0912,22-11-2012
2.098,2.0985,23-11-2012
2.0782,2.0787,26-11-2012
2.0746,2.0752,27-11-2012
2.0907,2.0912,28-11-2012
2.0986,2.0991,29-11-2012
2.1068,2.1074,30-11-2012
2.1115,2.1121,03-12-2012
2.1072,2.1077,04-12-2012
2.104,2.1046,05-12-2012
2.0831,2.0836,06-12-2012
2.0798,2.0804,07-12-2012
2.0804,2.081,10-12-2012
2.0737,2.0743,11-12-2012
2.0795,2.0801,12-12-2012
2.0745,2.0751,13-12-2012
2.0834,2.084,14-12-2012
2.0896,2.0902,17-12-2012
2.096,2.0966,18-12-2012
2.0785,2.0791,19-12-2012
2.062,2.0625,20-12-2012
2.0751,2.0758,21-12-2012
2.0767,2.0774,24-12-2012
2.0563,2.0569,26-12-2012
2.0477,2.0483,27-12-2012
2.0429,2.0435,28-12-2012
2.0429,2.0435,31-12-2012
2.0409,2.0415,02-01-2013
2.0458,2.0464,03-01-2013
2.0419,2.0425,04-01-2013
2.0306,2.0312,07-01-2013
2.028,2.0286,08-01-2013
2.0411,2.0417,09-01-2013
2.0352,2.0358,10-01-2013
2.0335,2.0341,11-01-2013
2.0328,2.0334,14-01-2013
2.0368,2.0374,15-01-2013
2.0403,2.0409,16-01-2013
2.0405,2.0411,17-01-2013
2.0435,2.0441,18-01-2013
2.0415,2.042,21-01-2013
2.0466,2.0471,22-01-2013
2.0388,2.0394,23-01-2013
2.0338,2.0344,24-01-2013
2.0277,2.0285,25-01-2013
2.0235,2.0241,28-01-2013
1.9906,1.9912,29-01-2013
1.9894,1.99,30-01-2013
1.9877,1.9883,31-01-2013
1.9838,1.9843,01-02-2013
1.9888,1.9893,04-02-2013
1.9875,1.9881,05-02-2013
1.9878,1.9884,06-02-2013
1.9783,1.9789,07-02-2013
1.963,1.9636,08-02-2013
1.9665,1.967,13-02-2013
1.966,1.9666,14-02-2013
1.9594,1.96,15-02-2013
1.967,1.9676,18-02-2013
1.9591,1.9597,19-02-2013
1.9564,1.957,20-02-2013
1.9715,1.972,21-02-2013
1.9699,1.9705,22-02-2013
1.967,1.9676,25-02-2013
1.9812,1.9818,26-02-2013
1.9801,1.9807,27-02-2013
1.9749,1.9754,28-02-2013
1.9843,1.9848,01-03-2013
1.9822,1.9827,04-03-2013
1.9688,1.9693,05-03-2013
1.9668,1.9673,06-03-2013
1.9636,1.9642,07-03-2013
1.9522,1.9528,08-03-2013
1.9546,1.9552,11-03-2013
1.9579,1.9585,12-03-2013
1.9614,1.9619,13-03-2013
1.9671,1.9676,14-03-2013
1.9743,1.9749,15-03-2013
1.9865,1.9871,18-03-2013
1.9824,1.983,19-03-2013
1.9862,1.9868,20-03-2013
1.9925,1.9931,21-03-2013
2.012,2.0126,22-03-2013
2.0134,2.014,25-03-2013
2.0081,2.0087,26-03-2013
2.0179,2.0185,27-03-2013
2.0132,2.0138,28-03-2013
2.018,2.0186,01-04-2013
2.0173,2.0179,02-04-2013
2.0233,2.0239,03-04-2013
2.0195,2.0201,04-04-2013
2.0029,2.0035,05-04-2013
1.9897,1.9902,08-04-2013
1.9855,1.9861,09-04-2013
1.9804,1.981,10-04-2013
1.9731,1.9736,11-04-2013
1.9755,1.9761,12-04-2013
1.9784,1.979,15-04-2013
1.9897,1.9903,16-04-2013
1.9933,1.9939,17-04-2013
2.0146,2.0152,18-04-2013
2.0084,2.0089,19-04-2013
2.0148,2.0154,22-04-2013
2.0164,2.017,23-04-2013
2.0238,2.0244,24-04-2013
2.0114,2.0119,25-04-2013
1.9995,2.0001,26-04-2013
1.9993,1.9999,29-04-2013
2.0011,2.0017,30-04-2013
2.0089,2.0095,02-05-2013
2.0088,2.0093,03-05-2013
2.0137,2.0143,06-05-2013
2.0104,2.011,07-05-2013
2.0024,2.003,08-05-2013
2.0046,2.0051,09-05-2013
2.0225,2.0231,10-05-2013
2.0144,2.015,13-05-2013
2.0057,2.0063,14-05-2013
2.0227,2.0233,15-05-2013
2.0249,2.0254,16-05-2013
2.0348,2.0354,17-05-2013
2.0328,2.0333,20-05-2013
2.0396,2.0402,21-05-2013
2.0381,2.0387,22-05-2013
2.0531,2.0537,23-05-2013
2.0489,2.0495,24-05-2013
2.0521,2.0527,27-05-2013
2.061,2.0616,28-05-2013
2.0888,2.0894,29-05-2013
2.1314,2.1319,31-05-2013
2.1349,2.1355,03-06-2013
2.1276,2.1282,04-06-2013
2.1229,2.1235,05-06-2013
2.1244,2.125,06-06-2013
2.1367,2.1372,07-06-2013
2.1501,2.1506,10-06-2013
2.1515,2.1521,11-06-2013
2.1415,2.142,12-06-2013
2.1441,2.1447,13-06-2013
2.1361,2.1367,14-06-2013
2.1532,2.1538,17-06-2013
2.17,2.1706,18-06-2013
2.1738,2.1744,19-06-2013
2.2517,2.2523,20-06-2013
2.2642,2.2648,21-06-2013
2.2509,2.2515,24-06-2013
2.218,2.2185,25-06-2013
2.1969,2.1975,26-06-2013
2.184,2.1846,27-06-2013
2.215,2.2156,28-06-2013
2.2292,2.2297,01-07-2013
2.2407,2.2412,02-07-2013
2.2628,2.2634,03-07-2013
2.2589,2.2595,04-07-2013
2.2639,2.2645,05-07-2013
2.2577,2.2583,08-07-2013
2.2615,2.2628,09-07-2013
2.2691,2.2697,10-07-2013
2.2666,2.2672,11-07-2013
2.2664,2.267,12-07-2013
2.2543,2.2548,15-07-2013
2.2347,2.2353,16-07-2013
2.2366,2.2372,17-07-2013
2.2291,2.2297,18-07-2013
2.2358,2.2364,19-07-2013
2.238,2.2386,22-07-2013
2.2261,2.2267,23-07-2013
2.2342,2.2348,24-07-2013
2.2491,2.2497,25-07-2013
2.2483,2.2488,26-07-2013
2.2603,2.2609,29-07-2013
2.2729,2.2734,30-07-2013
2.2897,2.2903,31-07-2013
2.2908,2.2914,01-08-2013
2.2927,2.2933,02-08-2013
2.3004,2.301,05-08-2013
2.2949,2.2955,06-08-2013
2.3022,2.3028,07-08-2013
2.2876,2.2882,08-08-2013
2.2743,2.2748,09-08-2013
2.2716,2.2722,12-08-2013
2.3029,2.3035,13-08-2013
2.3112,2.3118,14-08-2013
2.3428,2.3434,15-08-2013
2.3559,2.3565,16-08-2013
2.3974,2.398,19-08-2013
2.3937,2.3943,20-08-2013
2.4163,2.4169,21-08-2013
2.4451,2.4457,22-08-2013
2.3862,2.3868,23-08-2013
2.3699,2.3705,26-08-2013
2.3992,2.3998,27-08-2013
2.3509,2.3515,28-08-2013
2.3572,2.3578,29-08-2013
2.3719,2.3725,30-08-2013
2.3637,2.3643,02-09-2013
2.3891,2.3897,03-09-2013
2.3532,2.3538,04-09-2013
2.3308,2.3314,05-09-2013
2.2973,2.2979,06-09-2013
2.2862,2.2868,09-09-2013
2.2773,2.2779,10-09-2013
2.2941,2.2947,11-09-2013
2.2763,2.2769,12-09-2013
2.2779,2.2785,13-09-2013
2.2643,2.2649,16-09-2013
2.2611,2.2617,17-09-2013
2.2483,2.2489,18-09-2013
2.2029,2.2036,19-09-2013
2.2047,2.2053,20-09-2013
2.2026,2.2033,23-09-2013
2.2025,2.2031,24-09-2013
2.2218,2.2224,25-09-2013
2.2279,2.2285,26-09-2013
2.2565,2.2571,27-09-2013
2.2294,2.23,30-09-2013
2.2118,2.2123,01-10-2013
2.2082,2.2088,02-10-2013
2.2063,2.2069,03-10-2013
2.2045,2.2051,04-10-2013
2.2081,2.2087,07-10-2013
2.201,2.2016,08-10-2013
2.2048,2.2054,09-10-2013
2.1844,2.185,10-10-2013
2.1815,2.1821,11-10-2013
2.1811,2.1817,14-10-2013
2.1812,2.1818,15-10-2013
2.1623,2.1629,16-10-2013
2.1605,2.1611,17-10-2013
2.161,2.1616,18-10-2013
2.1732,2.1738,21-10-2013
2.1754,2.176,22-10-2013
2.1821,2.1826,23-10-2013
2.1997,2.2003,24-10-2013
2.1842,2.1848,25-10-2013
2.184,2.1846,28-10-2013
2.1798,2.1804,29-10-2013
2.1882,2.1888,30-10-2013
2.202,2.2026,31-10-2013
2.2462,2.2468,01-11-2013
2.242,2.2426,04-11-2013
2.2741,2.2747,05-11-2013
2.2779,2.2785,06-11-2013
2.2819,2.2825,07-11-2013
2.3164,2.317,08-11-2013
2.3136,2.3142,11-11-2013
2.3356,2.3362,12-11-2013
2.3228,2.3234,13-11-2013
2.3283,2.3289,14-11-2013
2.2822,2.2828,18-11-2013
2.2656,2.2662,19-11-2013
2.2713,2.2726,20-11-2013
2.3061,2.3067,21-11-2013
2.2906,2.2913,22-11-2013
2.2865,2.2871,25-11-2013
2.3034,2.304,26-11-2013
2.3052,2.3058,27-11-2013
2.3202,2.3208,28-11-2013
2.3243,2.3249,29-11-2013
2.3443,2.3449,02-12-2013
2.3552,2.3558,03-12-2013
2.3734,2.374,04-12-2013
2.3741,2.3747,05-12-2013
2.3519,2.3525,06-12-2013
2.3218,2.3225,09-12-2013
2.3096,2.3102,10-12-2013
2.3256,2.3262,11-12-2013
2.3333,2.3338,12-12-2013
2.3348,2.3354,13-12-2013
2.3249,2.3255,16-12-2013
2.3215,2.3221,17-12-2013
2.3268,2.3274,18-12-2013
2.3522,2.3528,19-12-2013
2.3811,2.3817,20-12-2013
2.37,2.3706,23-12-2013
2.3543,2.3554,24-12-2013
2.3501,2.3507,26-12-2013
2.3532,2.3538,27-12-2013
2.342,2.3426,30-12-2013
2.342,2.3426,31-12-2013
2.3969,2.3975,02-01-2014
2.3734,2.3741,03-01-2014
2.3783,2.3789,06-01-2014
2.3628,2.3634,07-01-2014
2.3773,2.3779,08-01-2014
2.3954,2.396,09-01-2014
2.3813,2.3819,10-01-2014
2.3485,2.3491,13-01-2014
2.3611,2.3617,14-01-2014
2.3465,2.347,15-01-2014
2.3677,2.3683,16-01-2014
2.3595,2.3601,17-01-2014
2.3329,2.3335,20-01-2014
2.3602,2.3608,21-01-2014
2.3595,2.3601,22-01-2014
2.3755,2.3761,23-01-2014
2.4123,2.4129,24-01-2014
2.4038,2.4044,27-01-2014
2.4159,2.4165,28-01-2014
2.439,2.4397,29-01-2014
2.4218,2.4224,30-01-2014
2.4257,2.4263,31-01-2014
2.4084,2.409,03-02-2014
2.4171,2.4177,04-02-2014
2.4101,2.4106,05-02-2014
2.4035,2.4041,06-02-2014
2.3811,2.3817,07-02-2014
2.393,2.3936,10-02-2014
2.407,2.4076,11-02-2014
2.408,2.4086,12-02-2014
2.4232,2.4238,13-02-2014
2.3919,2.3924,14-02-2014
2.3864,2.387,17-02-2014
2.3977,2.3983,18-02-2014
2.398,2.3986,19-02-2014
2.3793,2.3799,20-02-2014
2.3619,2.3625,21-02-2014
2.3385,2.3391,24-02-2014
2.3361,2.3367,25-02-2014
2.3448,2.3454,26-02-2014
2.3431,2.3436,27-02-2014
2.3327,2.3334,28-02-2014
2.3234,2.324,05-03-2014
2.3088,2.3094,06-03-2014
2.3376,2.3382,07-03-2014
2.3404,2.341,10-03-2014
2.3455,2.3461,11-03-2014
2.3643,2.3649,12-03-2014
2.348,2.3486,13-03-2014
2.3631,2.3638,14-03-2014
2.3513,2.3518,17-03-2014
2.3516,2.3522,18-03-2014
2.3333,2.3338,19-03-2014
2.3414,2.342,20-03-2014
2.3239,2.3245,21-03-2014
2.3242,2.3248,24-03-2014
2.3118,2.3124,25-03-2014
2.3113,2.3119,26-03-2014
2.2824,2.283,27-03-2014
2.2597,2.2603,28-03-2014
2.2624,2.263,31-03-2014
2.2614,2.262,01-04-2014
2.2705,2.2711,02-04-2014
2.2805,2.2811,03-04-2014
2.2414,2.242,04-04-2014
2.232,2.2326,07-04-2014
2.1968,2.1974,08-04-2014
2.2105,2.2111,09-04-2014
2.1982,2.1987,10-04-2014
2.2053,2.2059,11-04-2014
2.209,2.2096,14-04-2014
2.2251,2.2257,15-04-2014
2.2336,2.2342,16-04-2014
2.2476,2.2482,17-04-2014
2.2443,2.2449,22-04-2014
2.242,2.2426,23-04-2014
2.2223,2.2229,24-04-2014
2.2319,2.2325,25-04-2014
2.2364,2.237,28-04-2014
2.2193,2.2199,29-04-2014
2.2354,2.236,30-04-2014
2.2215,2.2221,02-05-2014
2.228,2.2286,05-05-2014
2.2316,2.2322,06-05-2014
2.2276,2.2282,07-05-2014
2.2101,2.2107,08-05-2014
2.2186,2.2192,09-05-2014
2.2158,2.2164,12-05-2014
2.2095,2.2101,13-05-2014
2.2123,2.2129,14-05-2014
2.216,2.2166,15-05-2014
2.2104,2.211,16-05-2014
2.2105,2.2111,19-05-2014
2.215,2.2156,20-05-2014
2.2105,2.2111,21-05-2014
2.2125,2.2131,22-05-2014
2.2181,2.2187,23-05-2014
2.2203,2.2209,26-05-2014
2.2348,2.2354,27-05-2014
2.2399,2.2405,28-05-2014
2.2245,2.2251,29-05-2014
2.2384,2.239,30-05-2014
2.2634,2.264,02-06-2014
2.2648,2.2654,03-06-2014
2.2796,2.2802,04-06-2014
2.2689,2.2695,05-06-2014
2.2439,2.2445,06-06-2014
2.233,2.2336,09-06-2014
2.229,2.2296,10-06-2014
2.2301,2.2307,11-06-2014
2.2298,2.2306,12-06-2014
2.2341,2.2347,13-06-2014
2.2307,2.2313,16-06-2014
2.248,2.2486,17-06-2014
2.2528,2.2534,18-06-2014
2.2374,2.238,20-06-2014
2.2189,2.2195,23-06-2014
2.2211,2.2217,24-06-2014
2.2046,2.2052,25-06-2014
2.2083,2.2089,26-06-2014
2.1969,2.1975,27-06-2014
2.2019,2.2025,30-06-2014
2.2048,2.2054,01-07-2014
2.2127,2.2134,02-07-2014
2.2275,2.2281,03-07-2014
2.2143,2.2149,04-07-2014
2.2195,2.2201,07-07-2014
2.2144,2.215,08-07-2014
2.2128,2.2139,09-07-2014
2.2231,2.2237,10-07-2014
2.2222,2.2228,11-07-2014
2.217,2.2176,14-07-2014
2.2189,2.2195,15-07-2014
2.2187,2.2193,16-07-2014
2.2397,2.2403,17-07-2014
2.2356,2.2362,18-07-2014
2.2232,2.2238,21-07-2014
2.2123,2.2129,22-07-2014
2.2196,2.2202,23-07-2014
2.2198,2.2204,24-07-2014
2.2287,2.2293,25-07-2014
2.2296,2.2302,28-07-2014
2.2272,2.2278,29-07-2014
2.2441,2.2447,30-07-2014
2.2668,2.2674,31-07-2014
2.26,2.2607,01-08-2014
2.2571,2.2577,04-08-2014
2.275,2.2756,05-08-2014
2.2784,2.279,06-08-2014
2.2796,2.2802,07-08-2014
2.298,2.2986,08-08-2014
2.2773,2.2779,11-08-2014
2.2764,2.277,12-08-2014
2.2686,2.2692,13-08-2014
2.2697,2.2703,14-08-2014
2.2684,2.269,15-08-2014
2.2589,2.2595,18-08-2014
2.2581,2.2587,19-08-2014
2.2544,2.255,20-08-2014
2.2576,2.2582,21-08-2014
2.2772,2.2778,22-08-2014
2.2802,2.2808,25-08-2014
2.2742,2.2748,26-08-2014
2.2585,2.2591,27-08-2014
2.2493,2.2499,28-08-2014
2.239,2.2396,29-08-2014
2.2358,2.2364,01-09-2014
2.2515,2.2521,02-09-2014
2.2313,2.2319,03-09-2014
2.235,2.2356,04-09-2014
2.241,2.2416,05-09-2014
2.2485,2.2491,08-09-2014
2.2807,2.2813,09-09-2014
2.2961,2.2967,10-09-2014
2.2874,2.288,11-09-2014
2.3244,2.3251,12-09-2014
2.3395,2.3401,15-09-2014
2.3345,2.3351,16-09-2014
2.3378,2.3384,17-09-2014
2.3661,2.3668,18-09-2014
2.365,2.3656,19-09-2014
2.3864,2.387,22-09-2014
2.402,2.4026,23-09-2014
2.4064,2.407,24-09-2014
2.4078,2.4085,25-09-2014
2.4304,2.431,26-09-2014
2.4516,2.4522,29-09-2014
2.4504,2.451,30-09-2014
2.4617,2.4623,01-10-2014
2.4779,2.4785,02-10-2014
2.4926,2.4932,03-10-2014
2.4092,2.4098,06-10-2014
2.4032,2.4038,07-10-2014
2.4065,2.4072,08-10-2014
2.3908,2.3914,09-10-2014
2.4096,2.4103,10-10-2014
2.3917,2.3923,13-10-2014
2.3985,2.3991,14-10-2014
2.431,2.4316,15-10-2014
2.4763,2.477,16-10-2014
2.447,2.4477,17-10-2014
2.4548,2.4554,20-10-2014
2.4791,2.4797,21-10-2014
2.4775,2.4781,22-10-2014
2.4998,2.5004,23-10-2014
2.4799,2.4805,24-10-2014
2.5335,2.5341,27-10-2014
2.4863,2.4869,28-10-2014
2.434,2.4346,29-10-2014
2.4113,2.4119,30-10-2014
2.4436,2.4442,31-10-2014
2.4833,2.4839,03-11-2014
2.5189,2.5195,04-11-2014
2.5162,2.5168,05-11-2014
2.5319,2.5325,06-11-2014
2.5715,2.5721,07-11-2014
2.5384,2.539,10-11-2014
2.5638,2.5644,11-11-2014
2.5544,2.555,12-11-2014
2.5719,2.5725,13-11-2014
2.6129,2.6136,14-11-2014
2.6029,2.6035,17-11-2014
2.5961,2.5967,18-11-2014
2.5843,2.5849,19-11-2014
2.544,2.545,20-11-2014
2.5384,2.5391,21-11-2014
2.5276,2.5282,24-11-2014
2.523,2.5237,25-11-2014
2.5097,2.5103,26-11-2014
2.5059,2.5065,27-11-2014
2.5595,2.5601,28-11-2014
2.5618,2.5624,01-12-2014
2.5658,2.5664,02-12-2014
2.5601,2.5607,03-12-2014
2.5791,2.5797,04-12-2014
2.5882,2.5888,05-12-2014
2.5917,2.5923,08-12-2014
2.601,2.6016,09-12-2014
2.5925,2.5931,10-12-2014
2.6265,2.6271,11-12-2014
2.6552,2.6558,12-12-2014
2.6711,2.6717,15-12-2014
2.7397,2.7403,16-12-2014
2.724,2.7246,17-12-2014
2.6669,2.6676,18-12-2014
2.648,2.6486,19-12-2014
2.652,2.6527,22-12-2014
2.6769,2.6775,23-12-2014
2.6822,2.6832,24-12-2014
2.6806,2.6812,26-12-2014
2.6777,2.6783,29-12-2014
2.6556,2.6562,30-12-2014
2.6556,2.6562,31-12-2014
2.6923,2.6929,02-01-2015
2.7101,2.7107,05-01-2015
2.7016,2.7023,06-01-2015
2.6801,2.6807,07-01-2015
2.6913,2.6919,08-01-2015
2.6577,2.6583,09-01-2015
2.6569,2.6575,12-01-2015
2.6479,2.6485,13-01-2015
2.6216,2.6222,14-01-2015
2.6116,2.6122,15-01-2015
2.6187,2.6193,16-01-2015
2.6237,2.6243,19-01-2015
2.6241,2.6247,20-01-2015
2.5961,2.5968,21-01-2015
2.5748,2.5754,22-01-2015
2.585,2.5856,23-01-2015
2.596,2.5966,26-01-2015
2.5803,2.5809,27-01-2015
2.5791,2.5797,28-01-2015
2.5954,2.596,29-01-2015
2.6617,2.6623,30-01-2015
2.6888,2.6894,02-02-2015
2.7053,2.7059,03-02-2015
2.7142,2.7148,04-02-2015
2.738,2.7386,05-02-2015
2.7635,2.7641,06-02-2015
2.7867,2.7873,09-02-2015
2.8069,2.8075,10-02-2015
2.857,2.8576,11-02-2015
2.8619,2.8625,12-02-2015
2.8385,2.8392,13-02-2015
2.8424,2.843,18-02-2015
2.8539,2.8545,19-02-2015
2.8694,2.8701,20-02-2015
2.8805,2.8811,23-02-2015
2.8643,2.8649,24-02-2015
2.864,2.8646,25-02-2015
2.8721,2.8728,26-02-2015
2.8777,2.8782,27-02-2015
2.8649,2.8655,02-03-2015
2.9045,2.9051,03-03-2015
2.9798,2.9804,04-03-2015
2.9925,2.9931,05-03-2015
3.036,3.0366,06-03-2015
3.1012,3.1018,09-03-2015
3.1293,3.1299,10-03-2015
3.1156,3.1162,11-03-2015
3.1165,3.1171,12-03-2015
3.2258,3.2264,13-03-2015
3.2251,3.2257,16-03-2015
3.2677,3.2683,17-03-2015
3.2512,3.2518,18-03-2015
3.2635,3.2642,19-03-2015
3.2417,3.2423,20-03-2015
3.1793,3.18,23-03-2015
3.1304,3.131,24-03-2015
3.1469,3.1476,25-03-2015
3.1909,3.1915,26-03-2015
3.2253,3.2259,27-03-2015
3.2595,3.2601,30-03-2015
3.2074,3.208,31-03-2015
3.1549,3.1556,01-04-2015
3.1486,3.1492,02-04-2015
3.092,3.0926,06-04-2015
3.1225,3.1231,07-04-2015
3.0828,3.0834,08-04-2015
3.0459,3.0466,09-04-2015
3.0789,3.0796,10-04-2015
3.1005,3.1011,13-04-2015
3.0874,3.088,14-04-2015
3.0675,3.0681,15-04-2015
3.0243,3.0249,16-04-2015
3.0538,3.0544,17-04-2015
3.0467,3.0473,20-04-2015
3.018,3.0186,22-04-2015
3.0077,3.0084,23-04-2015
2.9739,2.9745,24-04-2015
2.9229,2.9236,27-04-2015
2.8937,2.8943,28-04-2015
2.9369,2.9375,29-04-2015
2.993,2.9936,30-04-2015
3.0748,3.0754,04-05-2015
3.0619,3.0626,05-05-2015
3.0414,3.042,06-05-2015
3.0415,3.0421,07-05-2015
2.9959,2.9966,08-05-2015
3.0169,3.0175,11-05-2015
3.0382,3.0389,12-05-2015
3.0096,3.0103,13-05-2015
3.0026,3.0032,14-05-2015
2.9887,2.9894,15-05-2015
3.0139,3.0145,18-05-2015
3.0278,3.0284,19-05-2015
3.034,3.0347,20-05-2015
3.0289,3.0295,21-05-2015
3.0647,3.0653,22-05-2015
3.1206,3.1212,25-05-2015
3.1345,3.1351,26-05-2015
3.1734,3.174,27-05-2015
3.1741,3.1748,28-05-2015
3.1781,3.1788,29-05-2015
3.1783,3.1789,01-06-2015
3.1437,3.1443,02-06-2015
3.1178,3.1184,03-06-2015
3.1677,3.1684,05-06-2015
3.1184,3.119,08-06-2015
3.0985,3.0991,09-06-2015
3.0837,3.0843,10-06-2015
3.1508,3.1514,11-06-2015
3.1101,3.1107,12-06-2015
3.103,3.1036,15-06-2015
3.1076,3.1082,16-06-2015
3.0983,3.0989,17-06-2015
3.0466,3.0472,18-06-2015
3.0782,3.0788,19-06-2015
3.0751,3.0757,22-06-2015
3.1036,3.1042,23-06-2015
3.0846,3.0852,24-06-2015
3.1009,3.1015,25-06-2015
3.1265,3.1271,26-06-2015
3.1383,3.139,29-06-2015
3.1019,3.1026,30-06-2015
3.1185,3.1191,01-07-2015
3.1166,3.1173,02-07-2015
3.1265,3.1271,03-07-2015
3.1425,3.1431,06-07-2015
3.1803,3.1809,07-07-2015
3.2275,3.2282,08-07-2015
3.2152,3.2163,09-07-2015
3.1891,3.1897,10-07-2015
3.1588,3.1594,13-07-2015
3.1224,3.123,14-07-2015
3.1526,3.1532,15-07-2015
3.1369,3.1375,16-07-2015
3.1826,3.1832,17-07-2015
3.2143,3.2149,20-07-2015
3.1807,3.1813,21-07-2015
3.2088,3.2094,22-07-2015
3.2844,3.285,23-07-2015
3.3248,3.3254,24-07-2015
3.3551,3.3557,27-07-2015
3.3808,3.3815,28-07-2015
3.3413,3.3419,29-07-2015
3.3646,3.3652,30-07-2015
3.3934,3.394,31-07-2015
3.4419,3.4425,03-08-2015
3.4669,3.4675,04-08-2015
3.4844,3.4851,05-08-2015
3.5341,3.5347,06-08-2015
3.5175,3.5181,07-08-2015
3.4903,3.4909,10-08-2015
3.4919,3.4925,11-08-2015
3.482,3.4826,12-08-2015
3.5068,3.5074,13-08-2015
3.4755,3.4761,14-08-2015
3.4739,3.4746,17-08-2015
3.4805,3.4811,18-08-2015
3.4843,3.4849,19-08-2015
3.4745,3.4751,20-08-2015
3.489,3.4896,21-08-2015
3.5488,3.5494,24-08-2015
3.5339,3.5345,25-08-2015
3.632,3.6326,26-08-2015
3.5549,3.5555,27-08-2015
3.5784,3.579,28-08-2015
3.6461,3.6467,31-08-2015
3.6719,3.6725,01-09-2015
3.7307,3.7314,02-09-2015
3.7753,3.776,03-09-2015
3.798,3.7986,04-09-2015
3.8021,3.8028,08-09-2015
3.7864,3.787,09-09-2015
3.8691,3.8698,10-09-2015
3.8692,3.8698,11-09-2015
3.8647,3.8653,14-09-2015
3.8593,3.8599,15-09-2015
3.8361,3.8368,16-09-2015
3.8915,3.8921,17-09-2015
3.9015,3.9021,18-09-2015
3.9815,3.9821,21-09-2015
4.0419,4.0425,22-09-2015
4.1034,4.1041,23-09-2015
4.1942,4.1949,24-09-2015
3.9472,3.9479,25-09-2015
4.0093,4.0099,28-09-2015
4.1165,4.1172,29-09-2015
3.9722,3.9729,30-09-2015
3.9788,3.9794,01-10-2015
4.0003,4.001,02-10-2015
3.9135,3.9141,05-10-2015
3.8561,3.8567,06-10-2015
3.8053,3.806,07-10-2015
3.8511,3.8517,08-10-2015
3.738,3.7386,09-10-2015
3.8243,3.825,13-10-2015
3.8501,3.8507,14-10-2015
3.8337,3.8344,15-10-2015
3.8432,3.8438,16-10-2015
3.9009,3.9015,19-10-2015
3.865,3.8656,20-10-2015
3.938,3.9386,21-10-2015
3.9354,3.936,22-10-2015
3.8982,3.8988,23-10-2015
3.8575,3.8582,26-10-2015
3.9108,3.9114,27-10-2015
3.8791,3.8797,28-10-2015
3.9321,3.9328,29-10-2015
3.8582,3.8589,30-10-2015
3.812,3.8126,03-11-2015
3.768,3.7687,04-11-2015
3.7887,3.7893,05-11-2015
3.8053,3.8059,06-11-2015
3.7922,3.7928,09-11-2015
3.7975,3.7981,10-11-2015
3.732,3.7327,11-11-2015
3.799,3.7996,12-11-2015
3.8016,3.8023,13-11-2015
3.833,3.8336,16-11-2015
3.8045,3.8052,17-11-2015
3.7915,3.7921,18-11-2015
3.7435,3.7442,19-11-2015
3.7,3.701,20-11-2015
3.7224,3.7231,23-11-2015
3.7075,3.7081,24-11-2015
3.7682,3.7688,25-11-2015
3.76,3.7606,26-11-2015
3.7392,3.7399,27-11-2015
3.8499,3.8506,30-11-2015
3.8739,3.8745,01-12-2015
3.8539,3.8545,02-12-2015
3.7964,3.797,03-12-2015
3.7569,3.7575,04-12-2015
3.747,3.7476,07-12-2015
3.7915,3.7921,08-12-2015
3.7573,3.758,09-12-2015
3.7679,3.7685,10-12-2015
3.8541,3.8548,11-12-2015
3.9017,3.9023,14-12-2015
3.8697,3.8703,15-12-2015
3.9351,3.9357,16-12-2015
3.8923,3.8929,17-12-2015
3.9056,3.9062,18-12-2015
3.9825,3.9831,21-12-2015
3.9764,3.977,22-12-2015
3.9626,3.9632,23-12-2015
3.9511,3.9524,24-12-2015
3.918,3.9186,28-12-2015
3.8486,3.8492,29-12-2015
3.9042,3.9048,30-12-2015
3.9042,3.9048,31-12-2015
4.038,4.0387,04-01-2016
4.0108,4.0114,05-01-2016
4.0297,4.0303,06-01-2016
4.0469,4.0475,07-01-2016
4.0244,4.025,08-01-2016
4.0147,4.0153,11-01-2016
4.0293,4.0299,12-01-2016
3.9857,3.9863,13-01-2016
4.0217,4.0223,14-01-2016
4.0396,4.0402,15-01-2016
4.0358,4.0364,18-01-2016
4.0297,4.0303,19-01-2016
4.0855,4.0861,20-01-2016
4.1552,4.1558,21-01-2016
4.1226,4.1232,22-01-2016
4.0991,4.1002,25-01-2016
4.0961,4.0967,26-01-2016
4.0441,4.0448,27-01-2016
4.0832,4.0838,28-01-2016
4.0422,4.0428,29-01-2016
3.9979,3.9986,01-02-2016
3.9913,3.9919,02-02-2016
3.9552,3.9558,03-02-2016
3.8646,3.8653,04-02-2016
3.8969,3.8975,05-02-2016
3.9406,3.9412,10-02-2016
3.9636,3.9642,11-02-2016
3.9884,3.9891,12-02-2016
3.9879,3.9885,15-02-2016
4.0207,4.0213,16-02-2016
4.0312,4.0318,17-02-2016
4.0084,4.0091,18-02-2016
4.0486,4.0492,19-02-2016
3.9612,3.9618,22-02-2016
3.9678,3.9684,23-02-2016
3.9894,3.99,24-02-2016
3.9394,3.94,25-02-2016
3.9571,3.9578,26-02-2016
3.979,3.9796,29-02-2016
3.9907,3.9913,01-03-2016
3.911,3.9116,02-03-2016
3.8498,3.8504,03-03-2016
3.7182,3.7188,04-03-2016
3.7708,3.7714,07-03-2016
3.7807,3.7813,08-03-2016
3.7031,3.7037,09-03-2016
3.6694,3.67,10-03-2016
